jump_instr_address,jump_instr,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x10fec,callq,函数调用,e1000_set_ringparam,0x10e20,0x10ff1,e1000_set_ringparam,0x10e20
0x11012,callq,函数调用,e1000_set_ringparam,0x10e20,0x11017,e1000_set_ringparam,0x10e20
0x11020,je,条件跳转,e1000_set_ringparam,0x10e20,0x1108c,e1000_set_ringparam,0x10e20
0x11037,callq,函数调用,e1000_set_ringparam,0x10e20,0x1103c,e1000_set_ringparam,0x10e20
0x1103f,callq,函数调用,e1000_set_ringparam,0x10e20,0x11044,e1000_set_ringparam,0x10e20
0x11051,je,条件跳转,e1000_set_ringparam,0x10e20,0x1107f,e1000_set_ringparam,0x10e20
0x11056,callq,函数调用,e1000_set_ringparam,0x10e20,0x1105b,e1000_set_ringparam,0x10e20
0x1105b,jmp,无条件跳转,e1000_set_ringparam,0x10e20,0x1107f,e1000_set_ringparam,0x10e20
0x11060,callq,函数调用,e1000_set_ringparam,0x10e20,0x11065,e1000_set_ringparam,0x10e20
0x1107d,jne,条件跳转,e1000_set_ringparam,0x10e20,0x11053,e1000_set_ringparam,0x10e20
0x1108f,callq,函数调用,e1000_set_ringparam,0x10e20,0x11094,e1000_set_ringparam,0x10e20
0x1109d,jne,条件跳转,e1000_set_ringparam,0x10e20,0x110f2,e1000_set_ringparam,0x10e20
0x110b8,callq,函数调用,e1000_set_ringparam,0x10e20,0x110bd,e1000_set_ringparam,0x10e20
0x110c0,callq,函数调用,e1000_set_ringparam,0x10e20,0x110c5,e1000_set_ringparam,0x10e20
0x110da,callq,函数调用,e1000_set_ringparam,0x10e20,0x110df,e1000_set_ringparam,0x10e20
0x110f5,callq,函数调用,e1000_set_ringparam,0x10e20,0x110fa,e1000_set_ringparam,0x10e20
0x11110,callq,函数调用,e1000_setup_desc_rings,0x11110,0x11115,e1000_setup_desc_rings,0x11110
0x1113c,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x1145c,e1000_setup_desc_rings,0x11110
0x11156,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1115b,e1000_setup_desc_rings,0x11110
0x11166,je,条件跳转,e1000_setup_desc_rings,0x11110,0x1148d,e1000_setup_desc_rings,0x11110
0x111aa,callq,函数调用,e1000_setup_desc_rings,0x11110,0x111af,e1000_setup_desc_rings,0x11110
0x111ba,je,条件跳转,e1000_setup_desc_rings,0x11110,0x11796,e1000_setup_desc_rings,0x11110
0x112b3,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x11354,e1000_setup_desc_rings,0x11110
0x112d0,jb,条件跳转,e1000_setup_desc_rings,0x11110,0x117eb,e1000_setup_desc_rings,0x11110
0x11306,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1130b,e1000_setup_desc_rings,0x11110
0x11324,je,条件跳转,e1000_setup_desc_rings,0x11110,0x11469,e1000_setup_desc_rings,0x11110
0x1134e,jbe,条件跳转,e1000_setup_desc_rings,0x11110,0x114a2,e1000_setup_desc_rings,0x11110
0x11377,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1137c,e1000_setup_desc_rings,0x11110
0x11382,je,条件跳转,e1000_setup_desc_rings,0x11110,0x117a1,e1000_setup_desc_rings,0x11110
0x11390,callq,函数调用,e1000_setup_desc_rings,0x11110,0x11395,e1000_setup_desc_rings,0x11110
0x113e2,callq,函数调用,e1000_setup_desc_rings,0x11110,0x113e7,e1000_setup_desc_rings,0x11110
0x113f1,je,条件跳转,e1000_setup_desc_rings,0x11110,0x112be,e1000_setup_desc_rings,0x11110
0x11401,ja,条件跳转,e1000_setup_desc_rings,0x11110,0x11407,e1000_setup_desc_rings,0x11110
0x11411,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x1130b,e1000_setup_desc_rings,0x11110
0x1142c,je,条件跳转,e1000_setup_desc_rings,0x11110,0x11495,e1000_setup_desc_rings,0x11110
0x11436,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1143b,e1000_setup_desc_rings,0x11110
0x11449,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1144e,e1000_setup_desc_rings,0x11110
0x11472,callq,函数调用,e1000_setup_desc_rings,0x11110,0xfbf0,e1000_free_desc_rings,0xfbf0
0x11493,jmp,无条件跳转,e1000_setup_desc_rings,0x11110,0x1146f,e1000_setup_desc_rings,0x11110
0x114a0,jmp,无条件跳转,e1000_setup_desc_rings,0x11110,0x1142e,e1000_setup_desc_rings,0x11110
0x114ac,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x117ac,e1000_setup_desc_rings,0x11110
0x114c8,callq,函数调用,e1000_setup_desc_rings,0x11110,0x114cd,e1000_setup_desc_rings,0x11110
0x114d8,je,条件跳转,e1000_setup_desc_rings,0x11110,0x117c2,e1000_setup_desc_rings,0x11110
0x11505,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1150a,e1000_setup_desc_rings,0x11110
0x11515,je,条件跳转,e1000_setup_desc_rings,0x11110,0x117cd,e1000_setup_desc_rings,0x11110
0x11635,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x116c2,e1000_setup_desc_rings,0x11110
0x11652,jb,条件跳转,e1000_setup_desc_rings,0x11110,0x117f7,e1000_setup_desc_rings,0x11110
0x1168d,callq,函数调用,e1000_setup_desc_rings,0x11110,0x11692,e1000_setup_desc_rings,0x11110
0x116a7,je,条件跳转,e1000_setup_desc_rings,0x11110,0x117b7,e1000_setup_desc_rings,0x11110
0x116bc,jbe,条件跳转,e1000_setup_desc_rings,0x11110,0x117d8,e1000_setup_desc_rings,0x11110
0x116e5,callq,函数调用,e1000_setup_desc_rings,0x11110,0x116ea,e1000_setup_desc_rings,0x11110
0x116ed,je,条件跳转,e1000_setup_desc_rings,0x11110,0x117e0,e1000_setup_desc_rings,0x11110
0x11715,callq,函数调用,e1000_setup_desc_rings,0x11110,0x1171a,e1000_setup_desc_rings,0x11110
0x11720,je,条件跳转,e1000_setup_desc_rings,0x11110,0x11640,e1000_setup_desc_rings,0x11110
0x11730,ja,条件跳转,e1000_setup_desc_rings,0x11110,0x11736,e1000_setup_desc_rings,0x11110
0x11740,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x11692,e1000_setup_desc_rings,0x11110
0x1175b,jne,条件跳转,e1000_setup_desc_rings,0x11110,0x11768,e1000_setup_desc_rings,0x11110
0x11770,callq,函数调用,e1000_setup_desc_rings,0x11110,0x11775,e1000_setup_desc_rings,0x11110
0x11783,callq,函数调用,e1000_setup_desc_rings,0x11110,0x11788,e1000_setup_desc_rings,0x11110
0x11810,callq,函数调用,e1000_loopback_test,0x11810,0x11815,e1000_loopback_test,0x11810
0x1183b,callq,函数调用,e1000_loopback_test,0x11810,0x11110,e1000_setup_desc_rings,0x11110
0x1184a,je,条件跳转,e1000_loopback_test,0x11810,0x11872,e1000_loopback_test,0x11810
0x11859,jne,条件跳转,e1000_loopback_test,0x11810,0x11c04,e1000_loopback_test,0x11810
0x1187f,jbe,条件跳转,e1000_loopback_test,0x11810,0x1189f,e1000_loopback_test,0x11810
0x11883,je,条件跳转,e1000_loopback_test,0x11810,0x11b1d,e1000_loopback_test,0x11810
0x11894,callq,函数调用,e1000_loopback_test,0x11810,0xfbf0,e1000_free_desc_rings,0xfbf0
0x1189d,jmp,无条件跳转,e1000_loopback_test,0x11810,0x1184c,e1000_loopback_test,0x11810
0x118a9,ja,条件跳转,e1000_loopback_test,0x11810,0x11b14,e1000_loopback_test,0x11810
0x118b2,ja,条件跳转,e1000_loopback_test,0x11810,0x11b1d,e1000_loopback_test,0x11810
0x1191d,ja,条件跳转,e1000_loopback_test,0x11810,0x11bea,e1000_loopback_test,0x11810
0x11a12,callq,函数调用,e1000_loopback_test,0x11810,0x11a17,e1000_loopback_test,0x11810
0x11a32,jne,条件跳转,e1000_loopback_test,0x11810,0x11953,e1000_loopback_test,0x11810
0x11a6b,callq,函数调用,e1000_loopback_test,0x11810,0x11a70,e1000_loopback_test,0x11810
0x11a8d,jmp,无条件跳转,e1000_loopback_test,0x11810,0x11abb,e1000_loopback_test,0x11810
0x11aa5,jg,条件跳转,e1000_loopback_test,0x11810,0x11bad,e1000_loopback_test,0x11810
0x11ab9,jns,条件跳转,e1000_loopback_test,0x11810,0x11b39,e1000_loopback_test,0x11810
0x11ad8,callq,函数调用,e1000_loopback_test,0x11810,0x11add,e1000_loopback_test,0x11810
0x11af5,jne,条件跳转,e1000_loopback_test,0x11810,0x11a8f,e1000_loopback_test,0x11810
0x11afe,jne,条件跳转,e1000_loopback_test,0x11810,0x11a8f,e1000_loopback_test,0x11810
0x11b07,jne,条件跳转,e1000_loopback_test,0x11810,0x11a8f,e1000_loopback_test,0x11810
0x11b17,jne,条件跳转,e1000_loopback_test,0x11810,0x118b8,e1000_loopback_test,0x11810
0x11b20,callq,函数调用,e1000_loopback_test,0x11810,0x10760,e1000_set_phy_loopback,0x10760
0x11b2e,je,条件跳转,e1000_loopback_test,0x11810,0x118dc,e1000_loopback_test,0x11810
0x11b7a,callq,函数调用,e1000_loopback_test,0x11810,0x11b7f,e1000_loopback_test,0x11810
0x11b86,je,条件跳转,e1000_loopback_test,0x11810,0x11891,e1000_loopback_test,0x11810
0x11b9b,callq,函数调用,e1000_loopback_test,0x11810,0x11ba0,e1000_loopback_test,0x11810
0x11ba3,callq,函数调用,e1000_loopback_test,0x11810,0x11ba8,e1000_loopback_test,0x11810
0x11bbb,jne,条件跳转,e1000_loopback_test,0x11810,0x11b39,e1000_loopback_test,0x11810
0x11bcf,jns,条件跳转,e1000_loopback_test,0x11810,0x11bf6,e1000_loopback_test,0x11810
0x11bdb,jne,条件跳转,e1000_loopback_test,0x11810,0x1194a,e1000_loopback_test,0x11810
0x11c04,callq,函数调用,e1000_loopback_test,0x11810,0x11c09,e1000_loopback_test,0x11810
0x11c10,callq,函数调用,e1000_diag_test,0x11c10,0x11c15,e1000_diag_test,0x11c10
0x11c56,je,条件跳转,e1000_diag_test,0x11c10,0x11cdc,e1000_diag_test,0x11c10
0x11c63,jne,条件跳转,e1000_diag_test,0x11c10,0x11c69,e1000_diag_test,0x11c10
0x11c70,callq,函数调用,e1000_diag_test,0x11c10,0x104f0,e1000_link_test,0x104f0
0x11c77,jne,条件跳转,e1000_diag_test,0x11c10,0x11cd2,e1000_diag_test,0x11c10
0x11ca7,callq,函数调用,e1000_diag_test,0x11c10,0x11cac,e1000_diag_test,0x11c10
0x11cb9,jne,条件跳转,e1000_diag_test,0x11c10,0x120e6,e1000_diag_test,0x11c10
0x11cda,jmp,无条件跳转,e1000_diag_test,0x11c10,0x11c79,e1000_diag_test,0x11c10
0x11d02,jne,条件跳转,e1000_diag_test,0x11c10,0x11d08,e1000_diag_test,0x11c10
0x11d0f,callq,函数调用,e1000_diag_test,0x11c10,0x104f0,e1000_link_test,0x104f0
0x11d16,je,条件跳转,e1000_diag_test,0x11c10,0x11d20,e1000_diag_test,0x11c10
0x11d29,jne,条件跳转,e1000_diag_test,0x11c10,0x12020,e1000_diag_test,0x11c10
0x11d32,callq,函数调用,e1000_diag_test,0x11c10,0x11d37,e1000_diag_test,0x11c10
0x11d3d,callq,函数调用,e1000_diag_test,0x11c10,0xee30,e1000_reg_test,0xee30
0x11d44,je,条件跳转,e1000_diag_test,0x11c10,0x11d4e,e1000_diag_test,0x11c10
0x11d57,callq,函数调用,e1000_diag_test,0x11c10,0x11d5c,e1000_diag_test,0x11c10
0x11d73,jmp,无条件跳转,e1000_diag_test,0x11c10,0x11d88,e1000_diag_test,0x11c10
0x11d82,je,条件跳转,e1000_diag_test,0x11c10,0x1206c,e1000_diag_test,0x11c10
0x11d97,callq,函数调用,e1000_diag_test,0x11c10,0x11d9c,e1000_diag_test,0x11c10
0x11d9e,jns,条件跳转,e1000_diag_test,0x11c10,0x11d75,e1000_diag_test,0x11c10
0x11db7,callq,函数调用,e1000_diag_test,0x11c10,0x11dbc,e1000_diag_test,0x11c10
0x11df5,callq,函数调用,e1000_diag_test,0x11c10,0x11dfa,e1000_diag_test,0x11c10
0x11dfc,jne,条件跳转,e1000_diag_test,0x11c10,0x1202d,e1000_diag_test,0x11c10
0x11e0e,jne,条件跳转,e1000_diag_test,0x11c10,0x11e14,e1000_diag_test,0x11c10
0x11e3a,callq,函数调用,e1000_diag_test,0x11c10,0x11e3f,e1000_diag_test,0x11c10
0x11e4b,jmp,无条件跳转,e1000_diag_test,0x11c10,0x11e5b,e1000_diag_test,0x11c10
0x11e55,je,条件跳转,e1000_diag_test,0x11c10,0x11f6b,e1000_diag_test,0x11c10
0x11e68,jne,条件跳转,e1000_diag_test,0x11c10,0x11eb5,e1000_diag_test,0x11c10
0x11e9a,callq,函数调用,e1000_diag_test,0x11c10,0x11e9f,e1000_diag_test,0x11c10
0x11ea7,jne,条件跳转,e1000_diag_test,0x11c10,0x120a7,e1000_diag_test,0x11c10
0x11ee5,callq,函数调用,e1000_diag_test,0x11c10,0x11eea,e1000_diag_test,0x11c10
0x11ef2,je,条件跳转,e1000_diag_test,0x11c10,0x1208e,e1000_diag_test,0x11c10
0x11f03,jne,条件跳转,e1000_diag_test,0x11c10,0x11e4d,e1000_diag_test,0x11c10
0x11f40,callq,函数调用,e1000_diag_test,0x11c10,0x11f45,e1000_diag_test,0x11c10
0x11f4f,jne,条件跳转,e1000_diag_test,0x11c10,0x120c0,e1000_diag_test,0x11c10
0x11f65,jne,条件跳转,e1000_diag_test,0x11c10,0x11e5b,e1000_diag_test,0x11c10
0x11f8a,callq,函数调用,e1000_diag_test,0x11c10,0x11f8f,e1000_diag_test,0x11c10
0x11f96,callq,函数调用,e1000_diag_test,0x11c10,0x11f9b,e1000_diag_test,0x11c10
0x11fa0,je,条件跳转,e1000_diag_test,0x11c10,0x11faa,e1000_diag_test,0x11c10
0x11fad,callq,函数调用,e1000_diag_test,0x11c10,0x11fb2,e1000_diag_test,0x11c10
0x11fb5,callq,函数调用,e1000_diag_test,0x11c10,0x11fba,e1000_diag_test,0x11c10
0x11fc1,callq,函数调用,e1000_diag_test,0x11c10,0x11810,e1000_loopback_test,0x11810
0x11fc8,je,条件跳转,e1000_diag_test,0x11c10,0x11fd2,e1000_diag_test,0x11c10
0x11ffa,callq,函数调用,e1000_diag_test,0x11c10,0x11fff,e1000_diag_test,0x11c10
0x1200d,je,条件跳转,e1000_diag_test,0x11c10,0x11ca2,e1000_diag_test,0x11c10
0x12016,callq,函数调用,e1000_diag_test,0x11c10,0x1201b,e1000_diag_test,0x11c10
0x12023,callq,函数调用,e1000_diag_test,0x11c10,0x12028,e1000_diag_test,0x11c10
0x12045,callq,函数调用,e1000_diag_test,0x11c10,0x1204a,e1000_diag_test,0x11c10
0x1204c,jne,条件跳转,e1000_diag_test,0x11c10,0x120d9,e1000_diag_test,0x11c10
0x1205b,jne,条件跳转,e1000_diag_test,0x11c10,0x12061,e1000_diag_test,0x11c10
0x1207a,je,条件跳转,e1000_diag_test,0x11c10,0x120eb,e1000_diag_test,0x11c10
0x1207f,jne,条件跳转,e1000_diag_test,0x11c10,0x120eb,e1000_diag_test,0x11c10
0x120e6,callq,函数调用,e1000_diag_test,0x11c10,0x120eb,e1000_diag_test,0x11c10
0x120ed,je,条件跳转,e1000_diag_test,0x11c10,0x11db4,e1000_diag_test,0x11c10
0x12100,callq,函数调用,e1000_set_ethtool_ops,0x12100,0x12105,e1000_set_ethtool_ops,0x12100
0x12120,callq,函数调用,e1000_validate_option.isra.0,0x12120,0x12125,e1000_validate_option.isra.0,0x12120
0x12137,je,条件跳转,e1000_validate_option.isra.0,0x12120,0x121ab,e1000_validate_option.isra.0,0x12120
0x1213e,jne,条件跳转,e1000_validate_option.isra.0,0x12120,0x12187,e1000_validate_option.isra.0,0x12120
0x12145,jle,条件跳转,e1000_validate_option.isra.0,0x12120,0x1214b,e1000_validate_option.isra.0,0x12120
0x1215b,jmp,无条件跳转,e1000_validate_option.isra.0,0x12120,0x1216a,e1000_validate_option.isra.0,0x12120
0x12164,je,条件跳转,e1000_validate_option.isra.0,0x12120,0x1216a,e1000_validate_option.isra.0,0x12120
0x1216c,jne,条件跳转,e1000_validate_option.isra.0,0x12120,0x1215d,e1000_validate_option.isra.0,0x12120
0x12176,jne,条件跳转,e1000_validate_option.isra.0,0x12120,0x1217c,e1000_validate_option.isra.0,0x12120
0x12187,jbe,条件跳转,e1000_validate_option.isra.0,0x12120,0x1218b,e1000_validate_option.isra.0,0x12120
0x1218d,je,条件跳转,e1000_validate_option.isra.0,0x12120,0x121bb,e1000_validate_option.isra.0,0x12120
0x121a0,jb,条件跳转,e1000_validate_option.isra.0,0x12120,0x121a6,e1000_validate_option.isra.0,0x12120
0x121c0,callq,函数调用,e1000_check_copper_options,0x121c0,0x121c5,e1000_check_copper_options,0x121c0
0x1221f,jb,条件跳转,e1000_check_copper_options,0x121c0,0x12445,e1000_check_copper_options,0x121c0
0x12260,jb,条件跳转,e1000_check_copper_options,0x121c0,0x12415,e1000_check_copper_options,0x121c0
0x12279,jae,条件跳转,e1000_check_copper_options,0x121c0,0x122e8,e1000_check_copper_options,0x121c0
0x1227d,jne,条件跳转,e1000_check_copper_options,0x121c0,0x12283,e1000_check_copper_options,0x121c0
0x122b7,ja,条件跳转,e1000_check_copper_options,0x121c0,0x12472,e1000_check_copper_options,0x121c0
0x122d7,callq,函数调用,e1000_check_copper_options,0x121c0,0x12120,e1000_validate_option.isra.0,0x12120
0x122e6,jmp,无条件跳转,e1000_check_copper_options,0x121c0,0x12321,e1000_check_copper_options,0x121c0
0x1232c,jne,条件跳转,e1000_check_copper_options,0x121c0,0x1237f,e1000_check_copper_options,0x121c0
0x12343,jb,条件跳转,e1000_check_copper_options,0x121c0,0x12408,e1000_check_copper_options,0x121c0
0x12350,callq,函数调用,e1000_check_copper_options,0x121c0,0x12355,e1000_check_copper_options,0x121c0
0x12357,js,条件跳转,e1000_check_copper_options,0x121c0,0x1235d,e1000_check_copper_options,0x121c0
0x1236a,jne,条件跳转,e1000_check_copper_options,0x121c0,0x12486,e1000_check_copper_options,0x121c0
0x12384,je,条件跳转,e1000_check_copper_options,0x121c0,0x1238a,e1000_check_copper_options,0x121c0
0x1238a,jbe,条件跳转,e1000_check_copper_options,0x121c0,0x1238e,e1000_check_copper_options,0x121c0
0x12393,je,条件跳转,e1000_check_copper_options,0x121c0,0x12399,e1000_check_copper_options,0x121c0
0x1239e,je,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123a5,je,条件跳转,e1000_check_copper_options,0x121c0,0x123ab,e1000_check_copper_options,0x121c0
0x123ab,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123b0,je,条件跳转,e1000_check_copper_options,0x121c0,0x123b6,e1000_check_copper_options,0x121c0
0x123b6,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123bb,je,条件跳转,e1000_check_copper_options,0x121c0,0x123c1,e1000_check_copper_options,0x121c0
0x123c4,je,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123c9,je,条件跳转,e1000_check_copper_options,0x121c0,0x123cf,e1000_check_copper_options,0x121c0
0x123cf,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123d4,je,条件跳转,e1000_check_copper_options,0x121c0,0x123da,e1000_check_copper_options,0x121c0
0x123da,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123df,je,条件跳转,e1000_check_copper_options,0x121c0,0x123e5,e1000_check_copper_options,0x121c0
0x123e8,je,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123ed,je,条件跳转,e1000_check_copper_options,0x121c0,0x123f3,e1000_check_copper_options,0x121c0
0x123f3,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x123f8,je,条件跳转,e1000_check_copper_options,0x121c0,0x123fe,e1000_check_copper_options,0x121c0
0x12401,jne,条件跳转,e1000_check_copper_options,0x121c0,0x1238c,e1000_check_copper_options,0x121c0
0x1240a,je,条件跳转,e1000_check_copper_options,0x121c0,0x12349,e1000_check_copper_options,0x121c0
0x1241c,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1249c,e1000_check_copper_options,0x121c0
0x12438,callq,函数调用,e1000_check_copper_options,0x121c0,0x12120,e1000_validate_option.isra.0,0x12120
0x1244c,ja,条件跳转,e1000_check_copper_options,0x121c0,0x1248b,e1000_check_copper_options,0x121c0
0x12468,callq,函数调用,e1000_check_copper_options,0x121c0,0x12120,e1000_validate_option.isra.0,0x12120
0x1247c,callq,函数调用,e1000_check_copper_options,0x121c0,0x12481,e1000_check_copper_options,0x121c0
0x12486,callq,函数调用,e1000_check_copper_options,0x121c0,0x1248b,e1000_check_copper_options,0x121c0
0x12495,callq,函数调用,e1000_check_copper_options,0x121c0,0x1249a,e1000_check_copper_options,0x121c0
0x1249a,jmp,无条件跳转,e1000_check_copper_options,0x121c0,0x1244e,e1000_check_copper_options,0x121c0
0x124a6,callq,函数调用,e1000_check_copper_options,0x121c0,0x124ab,e1000_check_copper_options,0x121c0
0x124b0,callq,函数调用,e1000_check_options,0x124b0,0x124b5,e1000_check_options,0x124b0
0x124e1,jg,条件跳转,e1000_check_options,0x124b0,0x124e7,e1000_check_options,0x124b0
0x12545,jb,条件跳转,e1000_check_options,0x124b0,0x12b41,e1000_check_options,0x124b0
0x1255f,jle,条件跳转,e1000_check_options,0x124b0,0x12582,e1000_check_options,0x124b0
0x12580,jg,条件跳转,e1000_check_options,0x124b0,0x12561,e1000_check_options,0x124b0
0x125dc,jb,条件跳转,e1000_check_options,0x124b0,0x12b01,e1000_check_options,0x124b0
0x125f6,jle,条件跳转,e1000_check_options,0x124b0,0x1261c,e1000_check_options,0x124b0
0x1261a,jg,条件跳转,e1000_check_options,0x124b0,0x125f8,e1000_check_options,0x124b0
0x12646,jb,条件跳转,e1000_check_options,0x124b0,0x12ac2,e1000_check_options,0x124b0
0x12688,jb,条件跳转,e1000_check_options,0x124b0,0x12a7e,e1000_check_options,0x124b0
0x126de,jb,条件跳转,e1000_check_options,0x124b0,0x12a44,e1000_check_options,0x124b0
0x12728,jb,条件跳转,e1000_check_options,0x124b0,0x12a0a,e1000_check_options,0x124b0
0x1276b,jb,条件跳转,e1000_check_options,0x124b0,0x129d0,e1000_check_options,0x124b0
0x127b5,jb,条件跳转,e1000_check_options,0x124b0,0x12996,e1000_check_options,0x124b0
0x12806,jae,条件跳转,e1000_check_options,0x124b0,0x12936,e1000_check_options,0x124b0
0x12813,ja,条件跳转,e1000_check_options,0x124b0,0x12b83,e1000_check_options,0x124b0
0x1282c,je,条件跳转,e1000_check_options,0x124b0,0x12832,e1000_check_options,0x124b0
0x12832,jle,条件跳转,e1000_check_options,0x124b0,0x12917,e1000_check_options,0x124b0
0x1284b,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x12886,jb,条件跳转,e1000_check_options,0x124b0,0x12957,e1000_check_options,0x124b0
0x1289f,je,条件跳转,e1000_check_options,0x124b0,0x1294d,e1000_check_options,0x124b0
0x128ab,ja,条件跳转,e1000_check_options,0x124b0,0x12b81,e1000_check_options,0x124b0
0x128bf,jb,条件跳转,e1000_check_options,0x124b0,0x128c5,e1000_check_options,0x124b0
0x128cb,jb,条件跳转,e1000_check_options,0x124b0,0x128d1,e1000_check_options,0x124b0
0x128d7,jae,条件跳转,e1000_check_options,0x124b0,0x128f1,e1000_check_options,0x124b0
0x128dd,ja,条件跳转,e1000_check_options,0x124b0,0x12b97,e1000_check_options,0x124b0
0x128eb,jne,条件跳转,e1000_check_options,0x124b0,0x128f1,e1000_check_options,0x124b0
0x128fe,jne,条件跳转,e1000_check_options,0x124b0,0x12bab,e1000_check_options,0x124b0
0x1291a,je,条件跳转,e1000_check_options,0x124b0,0x12920,e1000_check_options,0x124b0
0x12922,je,条件跳转,e1000_check_options,0x124b0,0x12928,e1000_check_options,0x124b0
0x1292b,jne,条件跳转,e1000_check_options,0x124b0,0x12838,e1000_check_options,0x124b0
0x12950,callq,函数调用,e1000_check_options,0x124b0,0x121c0,e1000_check_copper_options,0x121c0
0x12955,jmp,无条件跳转,e1000_check_options,0x124b0,0x128f1,e1000_check_options,0x124b0
0x1295e,ja,条件跳转,e1000_check_options,0x124b0,0x12bb0,e1000_check_options,0x124b0
0x1297e,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x1299d,ja,条件跳转,e1000_check_options,0x124b0,0x12bc4,e1000_check_options,0x124b0
0x129c6,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x129d7,ja,条件跳转,e1000_check_options,0x124b0,0x12bd8,e1000_check_options,0x124b0
0x12a00,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x12a11,ja,条件跳转,e1000_check_options,0x124b0,0x12bec,e1000_check_options,0x124b0
0x12a3a,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x12a4b,ja,条件跳转,e1000_check_options,0x124b0,0x12c00,e1000_check_options,0x124b0
0x12a74,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x12a85,ja,条件跳转,e1000_check_options,0x124b0,0x12c14,e1000_check_options,0x124b0
0x12aa5,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x12ac9,ja,条件跳转,e1000_check_options,0x124b0,0x12c28,e1000_check_options,0x124b0
0x12ae9,callq,函数调用,e1000_check_options,0x124b0,0x12120,e1000_validate_option.isra.0,0x12120
0x12b08,ja,条件跳转,e1000_check_options,0x124b0,0x12c3c,e1000_check_options,0x124b0
